Feature_X1,Feature_X2,Target_Y
0.04308422221981435,-0.3521774728875126,1
1.0597207807090874,0.15703530468731083,0
-0.22647214534726107,-0.17087441714811977,1
-0.5749182882220736,0.5036060772711699,0
-0.48070974501963776,1.0081480144402557,0
0.5357022193416227,0.9618320315497507,0
0.025852328247672276,0.2879470517375538,1
-0.5152279318853291,-0.7494245376264994,0
0.23650942462313598,-0.16756411782057767,1
0.1749721179744617,0.28786597030854433,1
0.290184342229349,-0.19421143157648058,1
0.25586064310723955,-1.0772931316359446,0
0.14370975374838008,0.10556906137911534,1
-0.1259760530733607,-0.2853195984745771,1
-0.8264649062477376,-0.6085060350439283,0
-0.48496752800936294,-0.15939920499533916,1
-0.9555857486804017,-0.7032302982823441,0
0.14774802607657442,-0.1313656971601981,1
0.09967635133980066,0.23289301273911758,1
-1.0295155182739988,-0.01564552401785064,0
-0.22899557896995953,0.1535210637354446,1
-0.8328018643507425,0.670488554143742,0
-0.7709519481729815,-0.36821214632943583,0
1.0457974154261347,-0.13615340477308374,0
0.16934143269936947,-0.19521913012569592,1
-0.7479487695333299,0.608807659823635,0
-0.19774821521252292,-0.2695333760687089,1
-1.1924075875616822,0.04737689894792857,0
-0.0771037604897599,-1.0523382522966263,0
0.33713389998939014,-0.9497326140532851,0
1.1306366944031891,-0.1363054422537053,0
0.19187773259406277,0.023437126033809264,1
0.24170914174687885,0.41003929422324603,1
-0.15683431194960906,-0.031011115582350257,1
-0.18671960195357767,-0.08689749822272262,1
-0.5158257480056251,-0.014708331447044976,1
0.34139303458078374,0.035824207034313965,1
-0.9824578924699887,0.13885911214441837,0
0.20126858323268373,0.3732205967659345,1
0.5137370135772727,-0.5547370846271188,0
-0.163021569486994,-0.16510161505863657,1
0.737151823052668,-0.7046381308277355,0
-0.9308606320403765,-0.11755305195839097,0
-0.13016151545871607,-0.326970515652682,1
0.006521785828000115,0.3059641171358709,1
-0.031811882408591806,-0.3160849698664338,1
-0.27120786093959665,-0.21606079298954517,1
-0.031803030233230445,0.2272841391971754,1
-0.21743565578319346,0.2189299292954307,1
-0.024616484760581064,0.33181557568666065,1
-0.28368398698948427,-0.23940268500037593,1
-0.256082382530544,0.3113397060367534,1
-0.9196977264861872,0.32597426208274133,0
-0.18765753604126487,-0.884458345906574,0
0.03162713046505906,0.302570316354419,1
0.07247998680838927,-0.3302970901353113,1
0.34594355102649144,-0.14665353100947684,1
0.2248542005028849,-0.14827893386640995,1
-0.06240644335786375,-0.1581049657952305,1
0.9197604970388731,-0.5643592721256389,0
0.07445168415437411,0.5451710592067477,1
-0.5460087333814528,-1.0014726631137707,0
-0.9450623826390008,-0.2732531958357091,0
0.22778811268748578,-0.8770907429169608,0
0.43178399434884646,0.1282715686744304,1
0.8860994430992644,-0.32454788821396957,0
-1.1179661252500552,0.17708427509145536,0
-1.052577479174651,0.12223816877111064,0
-0.18752365334566684,0.16230779447465318,1
0.7033868191976081,-0.510445269224992,0
-0.25708436269057633,-0.17809451630010684,1
-0.20019156999081678,-0.15366462819609406,1
-0.9944097871315885,0.05280302386381355,0
0.20636414438164455,0.3174336714117857,1
-0.1308911394952612,-0.03419777522229411,1
-0.8584639097794581,0.5009130936660102,0
-0.18746873899470662,0.043961746064308214,1
-0.15649040798542835,0.23790239677620034,1
-1.0263057449344957,-0.2947430773340791,0
0.13870408053416367,-0.34325033754189194,1
0.4678684982102169,0.8779739797802002,0
0.15658588916444754,-0.1976927128677189,1
-0.11698043196816818,1.061915833021949,0
0.3593306291002025,0.25556484350262804,1
-0.6140363635062434,0.7828261243680356,0
0.9550287623057353,-0.25919901022136377,0
-0.13680821363093915,-0.9838487449444201,0
-0.3160762488878539,-0.04094090579851636,1
-0.5379470145314276,-0.7778866641285397,0
0.8363225442786119,0.2571523323516798,0
0.714466511460354,0.8381902698474848,0
0.8143064757728046,0.5845852892532339,0
-0.35058902976180306,-0.8071371446623128,0
-0.9796481336739933,-0.41853259074753657,0
-0.04921821564443132,-0.23790573166661946,1
-0.3731085093606798,0.3595443786539321,1
0.859601622594638,-0.7117085997919943,0
-0.7402678056082204,0.5620536009097933,0
0.29391448973094636,1.075113160554516,0
0.9143226769528033,-0.16097968928622522,0
0.3224419399488043,-0.059630410963046776,1
-0.34757858813682097,-0.058060459951729274,1
-0.42117624047086444,-1.0282986741656845,0
0.6307880795846323,0.764593436783425,0
0.22159092159611476,0.04894568691678159,1
-0.08059510151478948,-0.2055860268066452,1
0.332061162080992,-0.6374356292212291,0
0.08652065432711642,0.23151743883977888,1
0.2826197555075314,-0.08855563728114028,1
-0.2163924371985807,-0.23813933537267595,1
0.9299536957949531,0.19408407700469982,0
0.2804329488751271,-0.08905979036560155,1
-0.06436010137996055,-0.22899798258883647,1
-0.957694072644981,0.6194278595973817,0
0.8679981161951233,-0.6668044855191582,0
0.025471675400872598,-0.46495979944662125,1
0.6275508764573747,-0.8056527782304775,0
-0.41480623328675215,-1.0330308369189747,0
-0.8721645020070159,0.7895715637927604,0
0.26933370335166285,0.3352635852532376,1
0.7314088001016588,-0.6859118883086621,0
0.0053545614413135975,1.0040498278220242,0
0.23252825771770022,0.9161076441537054,0
0.8119947307667236,0.6542383000621934,0
0.3753459116742213,0.13347124816736153,1
-0.24546075018094848,0.16956673140235246,1
0.4009472813457227,-0.8958041077693152,0
0.07377854027537889,-0.32058361849525263,1
0.7995190993298819,0.7157209862160254,0
0.04773946469183263,-0.1305287408237989,1
0.9135026701197134,-0.4989468431381674,0
0.3051997491204749,0.12681900187496442,1
0.2250785054111894,0.3757004389291657,1
-0.38632941086585354,-0.8220924478322851,0
0.12288339256996199,-0.16809303021270666,1
-0.9571806040132651,-0.1710871259207015,0
0.18113087002526906,0.9538914997844314,0
-0.7953616358800663,-0.14118160506125868,0
-0.7603029874626948,-0.11773066372788268,0
0.21171710491492862,-0.37284689771236096,1
1.0369744444410431,0.23723510607627887,0
-0.1561452305104627,0.2747120876190535,1
0.04824939389974414,-0.12062560017809436,1
-0.08666013012276559,1.3086943742026844,0
0.07514496824138095,0.209355070783715,1
0.8975025457803879,0.2034468255200919,0
-0.6633084881389909,-0.7446399397767616,0
0.6489520740187703,0.8168531759845733,0
-0.16004109392582536,0.045637060476339544,1
0.2109556694156759,-0.058069448731289885,1
-0.13350340719971338,0.10050449419548924,1
0.6156402312551364,-0.7465897701902574,0
0.3806532447283476,0.04544977904676423,1
0.10533899735803325,-0.2549098069748047,1
-0.1450354699204422,-0.4309901410737188,1
-0.2405207583397087,0.016419817982597923,1
0.8897799132847238,-0.28238728984025857,0
0.4230738680684501,-0.7434599562915722,0
0.7435674636947961,-0.6887748024546068,0
0.1507978784959583,0.038980188491158946,1
0.07084143044633927,-0.2788912206079246,1
0.21051849183450888,-0.006411518915655863,1
0.44746611029333083,-0.2536901274246423,1
0.46278936290806494,-0.01492023477694128,1
0.09777137993488699,0.22012786430032577,1
-0.33010013286162676,0.013713804228867976,1
0.438117482675502,0.29163511419385046,1
0.19219108166465845,-0.9982533353834846,0
-0.5745451361671431,-0.81623934595384,0
0.2788364564621507,0.8165139503793845,0
0.8704362379230263,-0.7965109763996184,0
-0.2545438532645713,-0.2968968317119197,1
0.12156681805768853,-0.9865115485258132,0
-0.047846615190474936,0.16837454316220926,1
0.4328123992370607,-0.09327311237929369,1
-0.8259251104849081,0.2663657496305579,0
0.307220165324963,1.06866162164068,0
-0.17214178613217085,-0.11951372380934198,1
1.1580845498396695,0.2559092649429443,0
-0.005806954639373477,-0.34394058575594455,1
0.2847393015044049,-0.17890274458470046,1
0.2704325249219746,0.8893166818687135,0
0.03706063597361495,-0.1909642277418359,1
-0.47387390429088183,0.6593145498937909,0
0.27133284220442583,-0.8544841442058319,0
0.44443016161407467,0.7835507334812993,0
0.17757311901192074,0.10546366040023018,1
-0.07186682175355472,-0.27755549826091114,1
-0.33180024654382523,0.024552665724041065,1
-0.7286647976466005,0.8026406124602926,0
-0.10483861644900555,0.113989277387373,1
0.22837584324088012,-0.16864920103843628,1
0.2792186197522012,0.9820586007929256,0
-0.25889406926094594,0.23326717432486047,1
0.3434230283945242,0.11749654253461153,1
1.0251208564399497,-0.12523541984562997,0
0.7620042692052176,0.4152899939937462,0
0.015405620663333449,0.1882454857546088,1
-0.5176578948255501,0.7617348942684803,0
-0.3126560070558482,-0.13988045271967672,1
0.281498296436465,0.08538298976907542,1
-0.42429207078672815,-0.8714129149131192,0
-0.15035397700533412,0.3528107298117344,1
0.262000839483366,0.034904688381907974,1
-0.8765675777024906,-0.3577511447712789,0
0.15971716978075745,0.1498021861121718,1
0.3800500567014101,0.058309616992509306,1
0.038692294268448085,0.08030771879239307,1
1.0909209064678074,0.04958983761832517,0
0.18170394582225158,0.9737977915652045,0
-0.4053080356166361,0.1203204163550774,1
0.43593471262926037,1.020830229110099,0
0.44871166255578965,-0.2648497229487993,1
-0.49588688126451264,-0.9258934387360427,0
-0.18543078214553144,-0.34799656770505794,1
0.2001283885299559,-0.9667761077774121,0
0.31642698637751693,0.1519695232161711,1
-0.0396260290496899,-0.8737390029104052,0
-0.4354525185733979,-0.8558366778053612,0
-0.008874100712819688,0.9454066310371867,0
0.21666005542886338,0.9248044346340775,0
-0.1744204687711589,0.09979118043050955,1
1.1346943781567338,-0.34031395077548177,0
0.30540064554032714,0.0920390705884934,1
0.7810306091062431,0.5199709495525061,0
-0.07545643400076492,0.4558443042700431,1
0.04846792519474377,-0.25094145092737835,1
-0.6044924112335119,-0.7310306683350192,0
0.1800736022860674,0.09282814909387184,1
-0.015342430099218457,-0.24430588428796712,1
0.07346661945954648,-0.9165127282979204,0
-0.242874576399082,-0.3022982359594173,1
0.16596095933332086,0.489732844712113,1
-0.040744905922847185,-0.20270045914445828,1
-0.3140352047908359,0.2638480790789366,1
0.3693442943465875,0.027132249609824428,1
0.06553112134248823,0.44904963899560657,1
-0.9092600396025999,-0.6730989096226692,0
-0.9228447687150566,-0.07957896994449626,0
-0.6911065691065541,-0.5509509165042286,0
-0.3328450605271805,0.1606313651977012,1
-0.9082030529774527,0.5828984265213059,0
-0.24886774698154374,-0.013453380014009201,1
-0.330767485199285,0.6271208258348171,0
0.09306916676460633,-0.35483310978784877,1
-0.19776866821531713,0.20714829339171797,1
0.4852175444044351,-0.7110182172793561,0
0.1422661969871769,-0.20991808066196554,1
-1.0384335931723248,0.03127367362259399,0
0.4671331803936749,0.08475418958793968,1
0.689486640048349,0.2843399292681266,0
0.11682692344700123,-1.0519063833586915,0
-0.3769153433154769,1.0818416368222277,0
-0.8712240438036355,0.4847369691047199,0
0.3438459312137498,0.013528386402275244,1
-0.3966887726085235,0.34640283787753035,1
-0.1625538319330232,-0.4216317982360379,1
-0.9397715779967183,0.7543889391033215,0
